pageid,title,birth_y,birth_m,birth_d,death_y,death_m,death_d,death_age
15195351,Hayden Stevenson,1877,7,2,1952,1,31,74
1152384,McLean Stevenson,1927,11,14,1996,2,15,68
16273,James Stewart,1908,5,20,1997,7,2,89
6835670,Mel Stewart,1929,10,19,2002,2,24,72
16887273,Nick Stewart,1910,3,15,2000,12,18,90
2444483,Paul Stewart (actor),1908,3,13,1986,2,17,77
14907736,Roy Stewart (silent film actor),1883,10,17,1933,4,26,49
7225308,Carl Stockdale,1874,2,18,1953,3,15,79
8400028,Guy Stockwell,1933,11,16,2002,2,6,68
12476274,Harry Stockwell,1902,4,27,1984,7,19,82
45093584,Arthur Stone (actor),1883,11,28,1940,9,4,56
2074334,Christopher Stone (actor),1942,10,4,1995,10,20,53
7980584,Ezra Stone,1917,12,2,1994,3,3,76
3728288,Fred Stone,1873,8,19,1959,3,6,85
3198920,Harold J. Stone,1913,3,3,2005,11,18,92
37080123,Jeffrey Stone,1926,12,16,2012,8,22,85
2232586,Leonard Stone,1923,11,3,2011,11,2,87
142792,Lewis Stone,1879,11,15,1953,9,12,73
995271,Milburn Stone,1904,7,5,1980,6,12,75
9582949,Randy Stone,1958,8,26,2007,2,12,48
13492139,Arthur Storch,1925,6,29,2013,3,5,87
13156454,Jerome Storm,1890,11,11,1958,7,10,67
7661149,William Stowell,1885,3,13,1919,11,24,34
47435960,Harry Strang,1892,12,13,1972,4,10,79
695803,Glenn Strange,1899,8,16,1973,9,20,74
572438,Lee Strasberg,1901,11,17,1982,2,17,80
7609130,Robert Strauss (actor),1913,11,8,1975,2,20,61
421453,David Strickland,1969,10,14,1999,3,22,29
5993585,Ray Stricklyn,1928,10,8,2002,5,14,73
12131826,Stephen Strimpell,1934,1,17,2006,4,10,72
49618946,Kalai Strode,1946,12,14,2014,11,27,67
2270352,Woody Strode,1914,7,25,1994,12,31,80
294418,Erich von Stroheim,1885,9,22,1957,5,12,71
23399039,Edson Stroll,1929,1,6,2011,7,18,82
25195526,Leonard Strong (actor),1908,8,12,1980,1,23,71
11759330,Michael Strong,1918,2,8,1980,9,17,62
25752039,Nipo T. Strongheart,1891,5,15,1966,12,31,75
6041461,Shepperd Strudwick,1907,9,22,1983,1,15,75
3540769,Roy Stuart (actor),1927,7,17,2005,12,25,78
44141252,Harry Stubbs (actor),1874,12,7,1950,5,9,75
811354,Levi Stubbs,1936,6,6,2008,10,17,72
3077917,Stephen Stucker,1947,7,2,1986,4,13,38
1683375,Big John Studd,1948,2,19,1995,3,20,47
12943274,Walter Stull,1879,1,27,1961,6,10,82
20072992,Alan Sues,1926,3,7,2011,12,1,85
2367454,Barry Sullivan (actor),1912,8,29,1994,6,6,81
44996341,Billy Sullivan (actor),1891,7,18,1946,5,23,54
15315310,Brad Sullivan,1931,11,18,2008,12,31,77
44235216,Charles Sullivan (actor),1899,4,24,1972,6,25,73
2722166,Francis L. Sullivan,1903,1,6,1956,11,19,53
32122686,Grant Sullivan (actor),1924,6,30,2011,5,31,86
5605017,Liam Sullivan,1923,5,18,1998,4,19,74
17290346,Frank Sully,1908,6,17,1975,12,17,67
35838864,Yale Summers,1933,7,26,2012,5,6,78
6606512,Slim Summerville,1892,7,1,1946,1,5,53
26231406,Clinton Sundberg,1903,12,7,1987,12,14,84
3913026,Steve Susskind,1942,10,3,2005,1,21,62
13924341,Dick Sutherland,1881,12,23,1934,2,3,52
2608329,Victor Sutherland,1889,2,28,1968,8,29,79
12557330,A. Edward Sutherland,1895,1,5,1973,12,31,78
638967,Frank Sutton,1923,10,23,1974,6,28,50
9549420,Grady Sutton,1906,4,5,1995,9,17,89
3148754,Paul Sutton,1910,5,14,1970,1,31,59
2562749,Mack Swain,1876,2,16,1935,8,25,59
22472231,Dale Swann,1948,1,21,2009,4,9,61
493900,Patrick Swayze,1952,8,18,2009,9,14,57
14952582,Bob Sweeney (actor and director),1918,10,19,1992,6,7,73
710609,Joseph Sweeney (actor),1884,7,26,1963,11,25,79
1713683,Dolph Sweet,1920,7,18,1985,5,8,64
13274856,Harry Sweet,1901,10,2,1933,6,18,31
46505743,Sawyer Sweeten,1995,5,12,2015,4,23,19
18123098,Clarence Swensen,1917,12,29,2009,2,25,91
6051433,Karl Swenson,1908,7,23,1978,10,8,70
1113265,Robert Swenson,1957,1,5,1997,8,18,40
4463077,Josef Swickard,1866,6,26,1940,2,29,73
18703742,David Swift (director),1919,7,27,2001,12,31,82
18898441,Paul Swift,1934,8,18,1994,10,7,60
534430,Carl Switzer,1927,8,7,1959,1,21,31
26262319,Harold Switzer,1925,1,16,1967,4,14,42
47101833,Anthony Sydes,1941,5,4,2015,6,20,74
1649941,William Sylvester,1922,1,31,1995,1,25,72
39691090,Donald Symington,1925,8,30,2013,7,24,87
5857491,Robert Symonds,1926,12,1,2007,8,23,80
49534056,T. Roy Barnes,1880,8,11,1937,3,30,56
8958368,Ralph Tabakin,1921,9,22,2001,5,13,79
7476581,P. Dempsey Tabler,1876,11,23,1956,6,7,79
5315600,Ralph Taeger,1936,7,30,2015,3,11,78
3233203,Lyle Talbot,1902,2,8,1996,3,2,94
1716388,William Talman (actor),1915,2,4,1968,8,30,53
12621551,Eddie Tamblyn,1908,1,5,1957,6,22,49
1224126,Akim Tamiroff,1899,10,29,1972,9,17,72
30861344,Professor Tanaka,1930,1,6,2000,8,22,70
32530223,Charles Tannen,1915,10,22,1980,12,18,65
7061761,Julius Tannen,1880,5,16,1965,1,3,84
42694161,William Tannen (actor),1911,11,17,1976,12,2,65
21935354,Le Tari,1946,4,21,1987,4,4,40
35471851,Rockne Tarkington,1931,7,31,2015,4,5,83
49554220,Lincoln Tate,1934,12,1,2001,12,16,67
10622453,Ronald Tavel,1936,5,17,2009,5,23,73
845859,Vic Tayback,1930,1,6,1990,5,25,60
6278978,Don Taylor (American actor and director),1920,12,13,1998,12,29,78
1592049,Dub Taylor,1907,2,26,1994,10,3,87
12740735,Ferris Taylor,1888,3,25,1961,3,7,72
591526,Jud Taylor,1932,2,25,2008,8,6,76
2382419,Kent Taylor,1907,5,11,1987,4,11,79
1447279,Meshach Taylor,1947,4,11,2014,6,28,67
317998,Robert Taylor (actor),1911,8,5,1969,6,8,57
958499,Ron Taylor (actor),1952,10,16,2002,1,16,49
12938799,Vaughn Taylor (actor),1910,2,22,1983,4,26,73
11497352,Anthony 'Scooter' Teague,1940,1,4,1989,6,2,49
3736440,Ray Teal,1902,1,12,1976,4,2,74
16895105,Conway Tearle,1878,5,17,1938,10,1,60
80226,Lou Tellegen,1881,11,26,1934,10,29,52
12836262,Harry Tenbrook,1887,10,9,1960,9,4,72
12727195,Max Terhune,1891,2,12,1973,6,5,82
37719311,Leonard Termo,1935,3,6,2012,10,30,77
28159314,Ken Terrell,1904,4,29,1966,3,8,61
362336,Phillip Terry,1909,3,7,1993,2,23,83
13351478,Tex Terry,1902,8,22,1985,5,18,82
5869204,Robert Tessier,1934,6,2,1990,10,11,56
14959207,Tab Thacker,1962,3,10,2007,12,28,45
13923887,Arthur Thalasso,1883,11,26,1954,2,13,70
1412555,Brother Theodore,1906,11,11,2001,4,5,94
302324,Danny Thomas,1912,1,6,1991,2,6,79
13037480,Al Thompson,1884,9,21,1960,3,1,75
11087472,Charles P. Thompson,1891,1,2,1979,10,26,88
553222,Fred Thompson,1942,8,19,2015,11,1,73
3188952,Marshall Thompson,1925,11,27,1992,5,18,66
13539748,Robert Thornby,1888,3,27,1953,3,6,64
37009793,William L. Thorne,1878,10,14,1948,3,10,69
53869,Jim Thorpe,1887,5,22,1953,3,28,65
31021520,Russell Thorson,1906,10,14,1982,7,6,75
48478962,Bill Thurman,1920,11,4,1995,4,13,74
10019975,Casey Tibbs,1929,3,5,1990,1,28,60
1427479,Lawrence Tierney,1919,3,15,2002,2,26,82
17276933,Edwin B. Tilton,1859,9,15,1926,1,16,66
2424083,Kenneth Tobey,1917,3,23,2002,12,22,85
1650402,George Tobias,1901,7,14,1980,2,27,78
13311241,Harry Todd,1863,12,13,1935,2,15,71
4164634,Michael Tolan,1925,11,27,2011,1,31,85
2067555,Sidney Toler,1874,4,28,1947,2,12,72
25792584,Layne Tom Jr.,1927,6,19,2015,1,14,87
145061,Franchot Tone,1905,2,27,1968,9,18,63
8710564,Sammee Tong,1901,4,21,1964,10,27,63
2875499,Regis Toomey,1898,8,13,1991,10,12,93
8629703,Fred Toones,1906,1,5,1962,2,13,56
28923208,Robert Totten,1937,2,5,1995,1,27,57
5086061,Tom Towles,1950,3,20,2015,4,2,65
1388969,Lee Tracy,1898,4,14,1968,10,18,70
45782,Spencer Tracy,1900,4,5,1967,6,10,67
25417613,Steve Tracy,1952,10,3,1986,11,27,34
5453431,William Tracy,1917,12,1,1967,7,18,49
1165780,Chuck Traynor,1937,8,21,2002,7,22,64
3215037,Emerson Treacy,1900,9,17,1967,1,10,66
31732727,Ivan Triesault,1898,7,13,1980,1,3,81
16117485,Youcca Troubetzkoy,1905,12,12,1992,4,22,86
34943403,Dink Trout,1898,6,8,1950,3,26,51
12838264,Charles Trowbridge,1882,1,10,1967,4,30,85
4113642,Ernest Truex,1889,9,19,1973,6,26,83
13152865,Glenn Tryon,1898,8,2,1970,4,18,71
1855139,Tom Tryon,1926,1,14,1991,9,4,65
788959,Forrest Tucker,1919,2,12,1986,10,25,67
17106753,Lorenzo Tucker,1907,6,27,1986,9,19,79
13650373,Richard Tucker (actor),1884,6,4,1942,12,5,58
297985,Sonny Tufts,1911,7,16,1970,6,4,58
7601173,Tom Tully,1908,8,21,1982,4,27,73
232654,Ben Turpin,1869,9,19,1940,7,1,70
2066558,Tom Tyler,1903,8,9,1954,5,3,50
42507446,George Tyne,1917,2,6,2008,3,7,91
15254635,John Tyrrell (actor),1900,12,7,1949,9,20,48
50489,Robert Urich,1946,12,19,2002,4,16,55
4481167,Francis L. Urry,1908,1,23,1985,5,6,77
44616764,Guy Usher,1883,5,9,1944,6,16,61
24292816,Natividad Vacio,1912,9,8,1996,5,30,83
2584336,Dan Vadis,1938,1,3,1987,6,11,49
46256716,Lester Vail,1899,6,29,1959,11,28,60
3548453,Michael Vale,1922,6,28,2005,12,24,83
23252216,Paul Valentine,1919,3,23,2006,1,27,86
151340,Rudy Vallee,1901,7,28,1986,7,3,84
18774117,Rick Vallin,1919,9,24,1977,8,31,57
8204993,Lee Van Atta,1922,7,22,2002,2,15,79
18706,Lee Van Cleef,1925,1,9,1989,12,16,64
3150443,Rik Van Nutter,1929,5,1,2005,10,15,76
1231727,Dick Van Patten,1928,12,9,2015,6,23,86
6640649,Luis van Rooten,1906,11,29,1973,6,17,66
3482462,Edward Van Sloan,1882,11,1,1964,3,6,81
15847410,Wally Van,1880,9,27,1974,5,9,93
15195178,Schuster Vance,1960,9,21,2007,12,12,47
25350123,Warren Vanders,1930,5,23,2009,11,27,79
2054551,Victor Varconi,1891,3,31,1976,6,6,85
38264002,Billy Varga,1919,1,10,2013,1,11,94
28837642,Valentin de Vargas,1935,4,27,2013,6,10,78
255887,Jim Varney,1949,6,15,2000,2,10,50
31557612,Roland Varno,1908,3,15,1996,5,24,88
1475108,Ron Vawter,1948,12,9,1994,4,16,45
15554347,Perry N. Vekroff,1881,6,3,1937,1,3,55
3057461,Mark Venturini,1961,1,10,1996,2,14,35
30337105,Erno Verebes,1902,12,6,1971,6,13,68
43994498,Glen Vernon,1923,10,27,1999,10,27,76
2585051,Robert G. Vignola,1882,8,5,1953,10,25,71
520846,Abe Vigoda,1921,2,24,2016,1,26,94
1530139,Herb Vigran,1910,6,5,1986,11,29,76
2303903,Tom Villard,1953,11,19,1994,11,14,40
15685470,James Vincent,1882,7,19,1957,7,12,74
21827482,Gary Vinson,1936,10,22,1984,10,15,47
13160526,Michael Visaroff,1892,12,18,1951,2,27,58
494309,Joe Viterelli,1937,3,10,2004,1,28,66
21011233,John Vivyan,1915,5,31,1983,12,20,68
25002840,Emmett Vogan,1893,9,27,1969,10,6,76
11028600,Herb Voland,1918,10,2,1981,4,26,62
2641935,Daniel von Bargen,1950,6,5,2015,3,1,64
12726783,Theodore von Eltz,1893,11,5,1964,10,6,70
7273454,Harry von Meter,1871,3,20,1956,6,2,85
18433453,Max Wagner,1901,11,28,1975,11,16,73
30534095,William Wagner (actor),1883,11,7,1964,3,11,80
17371943,Malcolm Waite,1892,5,7,1949,4,25,56
2127122,Ralph Waite,1928,6,22,2014,2,13,85
14639210,Jimmy Wakely,1914,2,16,1982,9,23,68
6277598,Raymond Walburn,1887,9,9,1969,7,26,81
4720984,Gregory Walcott,1928,1,13,2015,3,20,87
41380155,Louis Waldon,1934,12,16,2013,12,6,78
23670291,Charles Waldron,1874,12,24,1946,3,4,71
12826558,Wally Wales,1895,11,13,1980,2,10,84
244932,Paul Walker,1973,9,12,2013,11,30,40
1468416,Robert Walker (actor),1918,10,13,1951,8,28,32
15057540,Robert D. Walker,1888,6,18,1954,3,4,65
5479729,Sullivan Walker,1946,11,20,2012,2,20,65
1723429,Sydney Walker,1921,5,5,1994,9,30,73
46234470,Walter Walker (actor),1864,3,13,1947,12,4,83
3325359,William &quot;Bill&quot; Walker,1896,7,1,1992,1,27,95
5816377,George D. Wallace,1917,6,8,2005,7,22,88
17403426,Morgan Wallace,1881,7,26,1953,12,12,72
10482,Eli Wallach,1915,12,7,2014,6,24,98
12734746,Eddy Waller,1889,6,14,1977,8,20,88
16053362,Will Walling,1872,6,2,1932,3,5,59
13488887,Edwin Wallock,1877,11,6,1951,2,4,73
15569781,George Walsh,1889,3,16,1981,6,13,92
712410,J. T. Walsh,1943,9,28,1998,2,27,54
640920,Raoul Walsh,1887,3,11,1980,12,31,93
26522464,Pat Walshe,1900,7,26,1991,12,11,91
242839,Ray Walston,1914,11,2,2001,1,1,86
4130571,Henry B. Walthall,1878,3,16,1936,6,17,58
46701079,Fred Walton (actor),1865,7,26,1936,12,28,71
225866,Sam Wanamaker,1919,6,14,1993,12,18,74
28639938,John War Eagle,1901,6,8,1991,2,7,89
34445411,John Ward (American actor),1923,6,11,1995,3,23,71
3452074,Larry Ward (actor),1924,10,3,1985,2,16,60
5673471,Richard Ward (actor),1915,3,15,1979,7,1,64
18785076,Anthony Warde,1908,11,4,1975,1,8,66
614393,Jack Warden,1920,9,18,2006,7,19,85
2699404,Richard Waring,1910,5,27,1993,1,18,82
14894580,C. Denier Warren,1889,7,29,1971,8,27,82
13634099,E. Alyn Warren,1874,6,2,1940,1,22,65
23023713,Jerry Warren,1925,3,10,1988,8,21,63
2557226,Robert Warwick,1878,10,9,1964,6,6,85
12725454,Bryant Washburn,1889,4,28,1963,4,30,74
17385063,Blue Washington,1898,2,26,1970,9,15,72
2533466,Vernon Washington,1927,8,10,1988,6,7,60
6838976,Willard Waterman,1914,8,29,1995,2,2,80
7195082,Pierre Watkin,1889,12,29,1960,2,3,70
19987145,Bobs Watson,1930,11,11,1999,6,27,68
30529984,David Watson (actor),1940,3,10,2014,10,5,74
19975520,Delmar Watson,1926,7,1,2008,10,26,82
10912214,Harry Watson (actor),1921,8,31,2001,6,8,79
12773196,Minor Watson,1889,12,22,1965,7,28,75
15042638,Roy Watson,1876,8,6,1937,6,7,60
27716686,William Watson (actor),1938,10,5,1997,11,5,59
1939563,David Wayne,1914,1,30,1995,2,9,81
16103,John Wayne,1907,5,26,1979,6,11,72
5402197,Keith Wayne,1945,1,16,1995,9,9,50
1755196,Rudd Weatherwax,1907,9,23,1985,2,25,77
436356,Dennis Weaver,1924,6,4,2006,2,24,81
64913,Doodles Weaver,1911,5,11,1983,1,17,71
154682,Clifton Webb,1889,11,11,1966,10,13,76
140929,Jack Webb,1920,4,20,1982,12,23,62
2729548,Richard Webb (actor),1915,9,15,1993,6,10,77
3058665,Robert Webber,1924,10,14,1989,5,19,64
13595895,Paul Weigel,1867,2,18,1951,5,25,84
16558,Johnny Weissmuller,1904,6,2,1984,1,20,79
41255877,Christopher Evan Welch,1965,9,28,2013,12,2,48
7366743,Niles Welch,1888,7,29,1976,11,21,88
3861020,Ben Welden,1901,6,12,1997,10,17,96
2537982,Mel Welles,1924,2,17,2005,8,19,81
22196,Orson Welles,1915,5,6,1985,10,10,70
5518074,Charles Wellesley,1873,11,17,1946,7,24,72
13463316,L. M. Wells,1862,2,5,1923,1,1,60
15668373,Scott James Wells,1961,7,4,2015,10,28,54
15178889,William Welsh (actor),1870,2,9,1946,7,16,76
29215944,Harold Wertz,1927,8,3,1999,11,21,72
19716165,Rusty Wescoatt,1911,8,2,1987,9,3,76
17390574,Dick Wessel,1913,4,20,1965,4,20,52
21935912,Dick Wesson (actor),1922,11,19,1996,4,25,73
44818044,Buster West,1901,3,31,1966,3,19,64
14631041,Charles West (actor),1885,11,30,1943,10,10,57
17909191,Gordon Westcott,1903,11,6,1935,10,30,31
2294959,James Westerfield,1913,3,22,1971,9,22,58
2003787,Jack Weston,1924,8,21,1996,5,3,71
11437145,Paul Wexler (actor),1929,5,23,1979,11,21,50
40981918,Michael Whalen (actor),1902,6,30,1974,4,14,71
45185773,Larry Wheat,1876,10,20,1963,8,7,86
741824,James Wheaton,1924,1,11,2002,6,9,78
2254293,Bert Wheeler,1895,4,7,1968,1,18,72
22311606,Ernie Wheelwright (running back),1939,11,28,2001,5,1,61
13089038,Sam Whipple,1960,9,25,2002,6,3,41
15569565,Slim Whitaker,1893,7,29,1960,6,27,66
2818177,David White (actor),1916,4,4,1990,11,27,74
2508665,Jesse White (actor),1917,1,3,1997,1,9,80
48870316,Lee White (actor),1888,8,28,1949,12,16,61
2560912,Leo White,1882,11,10,1948,9,20,65
22135288,Sam White (film producer),1906,10,16,2006,8,5,99
8474614,Sammy White (actor),1894,5,28,1960,3,3,65
15802669,Blackie Whiteford,1889,4,27,1962,3,21,72
17134914,O. Z. Whitehead,1911,3,1,1998,7,29,87
20402558,Sean Whitesell,1963,3,11,2015,12,28,52
14190820,Lloyd Whitlock,1891,1,2,1966,1,8,75
31594228,Ernest Whitman,1893,2,21,1954,8,5,61
14909500,Gayne Whitman,1890,3,19,1958,8,31,68
163483,James Whitmore,1921,10,1,2009,2,6,87
19415887,Peter Whitney,1916,5,24,1972,3,30,55
13062851,Frank Whitson,1877,3,22,1946,3,19,68
2346882,Richard Whorf,1906,6,4,1966,12,14,60
616774,Richard Widmark,1914,12,26,2008,3,24,93
11492582,Crane Wilbur,1886,11,17,1973,10,18,86
24912553,Frank Wilcox,1907,3,13,1974,3,3,66
842964,Robert Wilcox (actor),1910,5,10,1955,6,11,45
155973,Henry Wilcoxon,1905,9,8,1984,3,6,78
149784,Cornel Wilde,1912,10,13,1989,10,16,77
430144,Gene Wilder,1933,6,11,2016,8,29,83
5835347,Robert J. Wilke,1914,5,18,1989,3,28,74
1781836,William Windom (actor),1923,9,28,2012,8,16,88
3226603,Warren William,1894,12,2,1948,9,24,53
2675978,Adam Williams (actor),1922,11,26,2006,12,4,84
187434,Bert Williams,1874,11,12,1922,3,4,47
2078980,Bill Williams (actor),1915,5,21,1992,9,21,77
34428161,Chino 'Fats' Williams,1933,7,26,2000,4,5,66
13073532,Dick Anthony Williams,1934,8,9,2012,2,16,77
6841385,Earle Williams,1880,2,28,1927,4,25,47
45063567,George A. Williams (actor),1854,8,11,1936,2,21,81
8144457,Grant Williams,1931,8,18,1985,7,25,53
4683967,Guinn &quot;Big Boy&quot; Williams,1899,4,26,1962,6,6,63
579609,Guy Williams (actor),1924,1,14,1989,4,30,65
32907341,Maston Williams,1879,4,23,1978,7,15,99
17886674,Robert Williams (actor),1894,9,15,1931,11,3,37
45052110,Robert B. Williams (actor),1904,9,23,1978,6,17,73
53242,Robin Williams,1951,7,21,2014,8,11,63
45070424,Roger Williams (actor),1898,2,8,1964,12,18,66
1360025,Spencer Williams (actor),1893,7,14,1969,12,13,76
1896504,Noble Willingham,1931,8,31,2004,1,17,72
6967227,Leo Willis,1890,1,5,1952,4,10,62
7198303,Dave Willock,1909,8,13,1990,11,12,81
1388923,Chill Wills,1902,7,18,1978,12,15,76
12515559,Jay Wilsey,1896,2,6,1961,10,25,65
13208459,Carey Wilson (writer),1889,5,19,1962,2,1,72
30387391,Al Wilson (pilot),1895,12,1,1932,9,5,36
14070481,Ben F. Wilson,1876,6,7,1930,8,25,54
43044554,Charles C. Wilson (actor),1894,7,29,1948,1,7,53
24954744,Clarence Wilson (actor),1876,11,17,1941,10,5,64
20672370,De'Angelo Wilson,1979,3,29,2008,11,26,29
982081,Dooley Wilson,1886,4,3,1953,5,30,67
577798,Flip Wilson,1933,12,8,1998,11,25,64
40440933,Frank H. Wilson,1886,5,4,1956,2,16,69
20800814,Lester Wilson,1942,4,13,1993,2,14,50
2928442,Lewis Wilson,1920,1,28,2000,8,9,80
3345836,Lisle Wilson,1943,9,2,2010,3,14,66
42557606,Norman D. Wilson (actor),1938,10,4,2004,12,9,66
15322395,Terry Wilson (actor),1923,9,3,1999,3,30,75
3209407,Theodore Wilson,1943,12,10,1991,7,21,47
13992169,Tom Wilson (actor),1880,8,27,1965,2,19,84
15482022,Trey Wilson,1948,1,21,1989,1,16,40
14658517,Whip Wilson,1911,6,16,1964,10,22,53
31551337,Dwight Deere Wiman,1895,1,20,1951,1,20,56
261904,Paul Winchell,1922,12,21,2005,6,24,82
37980244,Barron Winchester,1932,9,15,2002,2,9,69
163448,Paul Winfield,1941,5,22,2004,3,7,62
1912050,Jason Wingreen,1920,10,9,2015,12,25,95
32821973,Michael Winkelman,1946,6,27,1999,7,27,53
5639710,Charles Winninger,1884,5,26,1969,1,27,84
1291682,Edward Winter (actor),1937,6,4,2001,3,8,63
224104,Jonathan Winters,1925,11,11,2013,4,11,87
8400512,Roland Winters,1904,12,22,1989,10,22,84
6000629,Grant Withers,1904,1,17,1959,3,27,55
2706516,Michael Witney,1931,11,21,1983,11,30,52
14091231,David Wolfe (actor),1915,3,1,1994,9,23,79
10881298,Ian Wolfe,1896,11,4,1992,1,23,95
41963986,Ed Wolff (actor),1907,7,2,1966,7,7,59
4407363,Frank Wolff (actor),1928,5,11,1971,12,12,43
1061497,Iggie Wolfington,1920,10,14,2004,9,30,83
1551646,Louis Wolheim,1880,3,28,1931,2,18,50
46295737,Beal Wong,1906,5,11,1962,2,6,55
20366532,Victor Wong (actor born 1927),1927,7,30,2001,9,12,74
45141261,Douglas Wood (actor),1880,10,31,1966,1,13,85
10520,Ed Wood,1924,10,10,1978,12,10,54
44168295,Freeman Wood,1896,7,1,1956,2,15,59
2052583,G. Wood,1919,12,31,2000,7,24,80
1060727,Sam Wood,1884,7,10,1949,9,22,65
27614411,Ward Wood,1924,4,8,2001,11,3,77
45091262,Wilson Wood (actor),1915,2,11,2004,10,23,89
13602047,Bert Woodruff,1856,4,29,1934,6,14,78
45570663,Craig Woods,1913,4,4,1974,9,12,61
14292168,Donald Woods (actor),1906,12,2,1998,3,5,91
5469637,Edward Woods,1903,7,5,1989,8,10,86
12725551,Harry Woods (actor),1889,5,5,1968,12,28,79
43012044,Maurice Woods,1938,5,28,1983,11,1,45
323443,Sheb Wooley,1921,4,10,2003,9,16,82
45622910,Ben Woolf,1980,9,15,2015,2,23,34
145645,Monty Woolley,1888,8,17,1963,5,6,74
2254319,Robert Woolsey,1888,8,14,1938,10,31,50
3748674,Hank Worden,1901,7,23,1992,12,6,91
13448277,Duke Worne,1888,12,14,1933,10,13,44
6844844,Marvin Worth,1925,6,6,1998,4,22,72
5614407,Nicholas Worth,1937,9,4,2007,5,7,69
7577191,William Worthington (actor),1872,4,8,1941,4,9,69
427833,Jack Wrangler,1946,7,11,2009,4,7,62
19263193,John Wray (actor),1887,2,13,1940,4,5,53
11332528,Carl Wright (actor),1932,2,2,2007,5,19,75
12552112,Mack V. Wright,1894,3,9,1965,8,14,71
5860230,Will Wright (actor),1894,3,26,1962,6,19,68
40163951,William Wright (actor),1911,1,5,1949,1,19,38
62266,William Wyler,1902,7,1,1981,7,27,79
242589,Ed Wynn,1886,11,9,1966,6,19,79
1056595,Keenan Wynn,1916,7,27,1986,10,14,70
1034732,Anton Yelchin,1989,3,11,2016,6,19,27
399343,Dick York,1928,9,4,1992,2,20,63
14587004,Duke York,1908,10,17,1952,1,24,43
7281932,Jeff York,1912,3,23,1995,10,11,83
744129,Alan Young,1919,11,19,2016,5,19,96
7198192,Carleton Young,1905,10,21,1994,11,7,89
2304115,Clifton Young,1917,9,15,1951,9,10,33
779698,Gig Young,1913,11,4,1978,10,19,64
11859513,Harrison Young,1930,3,13,2005,7,3,75
16793741,James Young (director),1872,1,1,1948,6,9,76
2820632,Lee Thompson Young,1984,2,1,2013,8,19,29
2408585,Nedrick Young,1914,3,23,1968,9,16,54
3520139,Otis Young,1932,7,4,2001,10,12,69
181005,Robert Young (actor),1907,2,22,1998,7,21,91
22044601,Skip Young (actor),1930,3,14,1993,3,17,63
15417564,Tammany Young,1886,9,9,1936,4,26,49
37732653,Tony Young (actor),1937,6,28,2002,2,26,64
101143,Henny Youngman,1906,3,16,1998,2,24,91
1340632,Joe Yule,1892,4,30,1950,3,30,57
1166379,Victor Sen Yung,1915,10,18,1980,11,9,65
18692832,John Zaremba,1908,10,22,1986,12,15,78
1045589,Michael Zaslow,1944,11,1,1998,12,6,54
3764919,Robert Z'Dar,1950,6,3,2015,3,30,64
18578599,Alfred Zeisler,1892,9,26,1985,3,1,92
19713639,Wolfgang Zilzer,1901,1,20,1991,6,26,90
634922,Efrem Zimbalist Jr.,1918,11,30,2014,5,2,95
23785532,Richard Zobel,1952,6,18,2005,10,4,53
23388227,Bill Zuckert,1915,12,18,1997,1,23,81
9236018,Albert Zugsmith,1910,4,24,1993,10,26,83
3692357,Jim Zulevic,1965,2,20,2006,1,7,40
12827461,Rick Zumwalt,1951,9,24,2003,3,19,51
